# VIPERS Database
# File    : w4_spec_radec.txt.gz
# Date    : 2013-02-28 10:42
# Table   : W4_PHOT correlated with W4_SPECTRO_V3_0
# Columns : 3
# Rows    : 24858
# SQL     : SELECT W4_PHOT.alpha, W4_PHOT.delta, W4_SPECTRO_V3_0.zspec 
#           FROM W4_PHOT INNER JOIN W4_SPECTRO_V3_0 USING (num) WHERE (
#           W4_SPECTRO_V3_0.zflg >= 2)
# W4_PHOT.alpha	W4_PHOT.delta	W4_SPECTRO_V3_0.zspec
# DOUBLE	DOUBLE	FLOAT
# deg	deg	
330.108340	1.832765	0.7083
330.108765	1.878167	0.6160
330.114307	1.806161	0.5023
330.115422	1.890041	0.6714
330.118036	1.769608	0.7702
330.118547	1.819727	1.1001
330.117700	1.888493	0.6390
330.120214	1.878739	0.6404
330.122264	1.788313	0.0000
330.122303	1.850882	0.5833
330.125917	1.890159	1.0603
330.128318	1.845827	0.9090
330.134988	1.791757	0.5021
330.136283	1.796004	0.5540
330.139920	1.816046	0.9200
330.143228	1.807328	0.8027
330.144856	1.871119	0.6183
330.145992	1.883892	0.7310
330.147626	1.889890	0.8390
330.151319	1.793216	0.6592
330.151528	1.882107	0.6711
330.154367	1.801848	0.5937
330.154531	1.845180	0.5036
330.157910	1.787060	0.8061
330.158777	1.827130	0.7133
330.158662	1.873615	0.5885
330.160315	1.780122	0.7179
330.161731	1.774487	0.5814
330.161837	1.878066	0.2583
330.163221	1.802569	0.0000
330.163164	1.889945	0.5983
330.165017	1.803989	0.7700
330.171177	1.885359	0.5815
330.172569	1.816394	0.6384
330.182183	1.774741	0.6659
330.184606	1.769260	0.6600
330.185793	1.768268	0.6601
330.192668	1.877428	0.2730
330.194625	1.846737	0.7034
330.196012	1.865241	0.4268
330.198073	1.780073	0.5819
330.199667	1.769048	0.7075
330.204530	1.797238	0.5830
330.206345	1.792128	0.7658
330.210109	1.817401	1.0127
332.153174	1.804621	0.9490
332.153124	1.866636	0.6333
332.155039	1.794227	1.1044
332.154744	1.843757	0.6775
332.156599	1.784841	0.0000
332.156312	1.823636	0.5139
332.156405	1.880671	0.5418
332.158780	1.796925	0.5803
332.158114	1.851033	0.8137
332.159864	1.853700	0.8517
332.161978	1.771928	0.8074
332.161376	1.852172	0.8517
332.164115	1.825553	0.8530
332.164095	1.864023	0.7079
332.169073	1.794893	0.4711
332.168841	1.846323	0.7074
332.170812	1.807923	0.8874
332.170201	1.858642	0.4901
332.172296	1.825111	1.1406
332.173939	1.780600	0.4906
332.174805	1.854288	0.9369
332.175044	1.892567	0.8276
332.179230	1.842025	0.9030
332.180849	1.793646	0.4247
332.181116	1.859941	0.6082
332.183073	1.776061	1.1622
332.182866	1.862210	0.6768
332.185255	1.861873	0.6776
332.188455	1.786271	0.7509
332.188233	1.830857	0.7812
332.189648	1.791958	0.5945
332.192199	1.788620	1.0091
332.191682	1.882056	0.6760
332.194037	1.847214	1.0859
332.194440	1.894488	0.4786
332.196735	1.864189	1.1426
332.198117	1.806280	0.0000
332.200192	1.788013	0.0000
332.204637	1.894328	0.7064
332.206737	1.844562	0.6592
332.208100	1.792154	0.7076
332.209288	1.838077	0.7213
332.213057	1.885963	0.5075
332.214813	1.772040	0.8322
332.216372	1.782807	0.9083
332.215885	1.870015	0.4769
332.217815	1.782875	0.4762
332.219148	1.799632	0.5787
332.221024	1.767462	0.7140
332.220610	1.806093	0.6056
332.222110	1.814440	0.7080
332.223802	1.834281	0.8638
332.223885	1.884185	0.7531
332.225735	1.841056	0.7046
332.227021	1.799311	0.7101
332.227750	1.859566	1.0818
332.228961	1.837180	0.9812
332.231374	1.768567	0.7466
332.231100	1.874845	0.4752
332.231934	1.853304	1.1422
332.232854	1.853212	0.7558
332.235807	1.825942	0.7210
332.237588	1.811510	0.7889
332.239339	1.831708	0.7055
332.240826	1.854594	0.4730
332.241997	1.837313	0.5283
332.246184	1.875647	0.4764
332.247909	1.834176	1.3830
332.251732	1.793633	0.7041
332.252367	1.875407	0.7250
332.259457	1.891210	0.6371
332.261359	1.777615	0.0000
332.261433	1.831744	0.8000
332.262959	1.864959	0.5405
332.265150	1.790115	0.5770
332.266519	1.859355	0.9208
332.268461	1.796264	0.6280
332.268198	1.849343	0.7520
331.275488	1.992359	0.4863
331.276141	2.048262	0.8825
331.282611	1.990723	0.0000
331.281597	2.033003	0.5805
331.283818	2.020326	0.5552
331.285606	1.940066	0.8831
331.286099	1.982156	0.8000
331.287306	1.982740	0.8007
331.290733	1.992610	1.7262
331.290571	2.051675	0.8269
331.291947	2.062611	0.7814
331.297452	1.994857	0.0000
331.297253	2.045198	0.7652
331.298691	1.996390	0.5626
331.300770	2.026573	0.6103
331.303723	1.975505	0.6025
331.303401	2.041438	1.0680
331.306077	1.940976	0.9185
331.305399	1.984612	0.0000
331.304739	2.063380	0.9731
331.307874	1.952035	0.9522
331.310034	1.943965	0.5823
331.309880	1.982924	0.4394
331.312658	1.949815	0.7238
331.312217	2.046557	0.8925
331.315260	1.944775	0.7654
331.315276	2.010266	0.4821
331.314758	2.063778	0.5540
331.319439	2.010762	0.4862
331.321468	2.052442	0.8912
331.322766	2.015061	0.7241
331.328012	1.962882	0.8700
331.330067	2.005114	0.7208
331.329805	2.049788	0.9698
331.331091	2.052895	0.7170
331.332755	1.947262	0.9784
331.333820	2.053208	0.7216
331.337157	1.940758	0.7794
331.337379	1.985144	0.9582
331.335426	2.024265	0.8890
331.336268	2.024416	1.0574
331.338877	1.946977	0.9602
331.341888	1.952356	0.9184
331.341431	2.037368	0.6018
331.345318	1.974243	0.6637
331.344104	2.011735	0.6034
331.346475	1.967984	0.5304
331.346986	2.024239	0.6028
331.348350	2.048819	0.0000
331.350914	1.984440	0.5647
331.351008	2.047012	0.0000
331.352695	1.984475	0.5618
331.360158	2.011589	0.9084
331.360876	2.055673	0.7165
331.364081	1.948909	0.5961
331.364623	2.047882	0.8750
331.367025	1.984295	0.8929
331.368367	1.965462	0.2818
331.377226	1.996310	0.7304
331.386986	2.010812	0.7330
331.131377	2.055395	0.0000
331.133439	2.063783	0.0000
331.134142	1.958129	0.0000
331.135672	2.062399	0.6388
331.136311	1.948041	0.7070
331.141098	1.953092	0.7053
331.141524	2.055535	0.8682
331.144782	2.038336	0.7455
331.148942	1.942415	0.4741
331.150904	2.040596	1.2108
331.152817	1.969153	0.9780
331.152447	2.039518	0.0000
331.154841	1.950817	0.7768
331.154226	2.019393	0.6362
331.159351	2.005770	1.0651
331.159956	2.060073	0.5532
331.162109	1.939272	0.6434
331.161954	1.978640	0.4529
331.164445	2.056215	0.8137
331.166564	1.957730	0.9782
331.168236	1.939702	1.2571
331.168384	1.992173	0.4701
331.170209	1.979458	0.5485
331.171613	1.941067	1.6907
331.173184	2.055156	0.0000
331.174035	1.973864	0.5491
331.175787	1.954296	1.0688
331.176679	2.002133	0.9304
331.177664	1.944628	0.6875
331.178291	1.993424	0.9814
331.179508	2.001745	1.0831
331.179668	2.043127	1.7464
331.182298	2.063963	1.1674
331.183117	1.938293	0.6430
331.183942	2.056039	0.6176
331.187155	1.951584	0.5919
331.188403	1.953797	0.5926
331.191326	1.938251	0.9823
331.192160	2.010731	0.5498
331.193265	1.950250	0.4654
331.194942	2.041682	0.6179
331.199351	1.952265	0.7814
331.198309	2.016418	0.8660
331.200766	1.996109	0.9026
331.203901	2.064950	0.4688
331.207456	1.971536	0.5521
331.207245	2.023134	0.0000
331.207838	2.062625	0.6668
331.209887	2.016829	0.6366
331.212387	1.959121	0.6025
331.211348	2.007765	0.5789
331.212268	2.052707	0.4861
331.214751	2.063870	0.0000
331.218088	1.953934	0.4362
331.217660	2.056292	0.6655
331.220010	2.066115	0.7761
331.223142	1.964013	0.4633
331.225434	2.012457	0.5907
331.233930	2.057285	0.6632
334.360121	2.036172	0.9702
334.362553	1.980237	0.6876
334.362193	2.044399	0.9943
334.364025	1.958161	0.6709
334.364710	2.017365	0.7974
334.364611	2.059931	0.6398
334.366554	1.950818	0.6664
334.366192	2.019226	0.6695
334.368318	1.951466	0.7388
334.367742	2.029020	0.9086
334.369823	1.969668	0.9075
334.371896	1.943139	0.6700
334.371454	1.999882	1.1041
334.371849	2.042482	0.7866
334.373152	1.965434	0.8931
334.374125	2.008112	0.7431
334.378593	1.943488	0.5243
334.378816	1.983976	1.0376
334.377706	2.020975	0.6690
334.380354	1.945183	0.5218
334.380291	2.025962	0.7297
334.380407	2.066632	0.6668
334.381924	1.995712	0.6411
334.381832	2.066874	0.6648
334.383201	1.956831	0.6718
334.385205	1.975050	0.7370
334.386444	1.958909	0.6681
334.386335	2.067744	0.6655
334.388300	1.980437	0.5741
334.387636	2.024184	0.7997
334.389882	1.967726	0.4801
334.389963	2.026973	0.8019
334.391591	1.989571	1.0890
334.393102	1.963593	0.6678
334.393106	2.029610	0.7993
334.394762	1.950067	0.6674
334.394426	2.035934	0.6607
334.396042	1.962770	0.6685
334.397437	2.065522	0.6657
334.399056	1.961242	0.5683
334.399252	2.020355	0.9968
334.402079	1.995484	0.6820
334.401361	2.046648	0.6686
334.403845	1.965788	0.8883
334.403736	2.023316	0.8238
334.405564	1.974958	0.8001
334.409153	1.959283	0.3878
334.409690	1.997678	0.8253
334.409890	2.044971	0.6691
334.411644	1.950224	0.5658
334.411816	2.018058	0.5480
334.411707	2.058360	0.6785
334.413291	1.991557	0.6703
334.412920	2.059105	1.0014
334.415226	1.964389	0.7151
334.415658	2.034117	0.4278
334.417485	1.957941	0.9122
334.418092	2.031162	0.6676
334.420140	1.990832	0.9375
334.420021	2.045804	0.0000
334.424485	1.957817	0.9622
334.425871	1.975858	0.7364
334.428799	1.946438	0.5121
334.428046	1.986109	0.7313
334.428173	2.037572	0.6673
334.431700	2.039744	0.8720
334.433123	1.987907	0.9390
334.434543	1.945111	0.5858
334.434915	1.985539	0.0000
334.434917	2.058237	0.7005
334.436383	1.989261	1.7322
334.438630	1.983004	0.7304
334.438666	2.027319	0.8975
334.440314	1.964072	0.8063
334.442953	1.951527	0.4885
334.441798	2.031777	0.6908
334.444385	1.946144	1.1670
334.444327	2.049283	0.6673
334.446338	2.015842	0.5920
334.447703	1.959747	0.7694
334.450031	1.952580	0.7629
334.449414	2.013482	0.5920
334.448615	2.055478	0.9248
334.451473	1.942824	0.8764
334.451078	2.055273	0.5791
334.453246	1.987751	0.5849
334.452881	2.034319	0.6664
334.458688	1.996024	0.6799
334.459079	1.995998	0.3229
334.458737	2.044324	0.5673
334.460605	1.944567	0.7386
334.463499	1.986149	0.7006
334.465245	1.957641	0.9050
334.464540	2.047272	0.7407
334.466371	1.966518	0.0000
334.466603	2.050638	0.9907
334.468964	1.954319	0.4871
334.468622	2.006865	0.1836
334.474417	1.995958	0.7385
334.214726	1.977941	0.4851
334.218202	2.052336	0.6766
334.221835	1.971900	0.4879
334.221617	2.032729	0.5895
334.228738	1.957220	0.7819
334.229025	2.013191	0.6110
334.230592	2.049303	0.9096
334.236150	2.066493	0.8196
334.240234	2.058877	0.8267
334.242106	1.981971	1.0894
334.241505	2.061503	1.0815
334.245213	2.013107	0.8218
334.245528	2.054198	0.6182
334.251361	2.044119	0.6186
334.252940	2.037226	0.6182
334.254478	1.954750	0.6665
334.255565	1.955018	0.0000
334.255660	2.016561	0.5520
334.257055	1.949849	0.7995
334.259863	2.059312	0.6624
334.261401	2.061156	0.7137
334.262944	1.949376	0.9092
334.262517	2.007996	0.6458
334.264837	2.060304	0.7164
334.266527	2.032616	0.6459
334.268433	1.960919	0.7264
334.268202	2.014471	0.6787
334.269758	1.958575	0.6246
334.270649	2.055827	0.9074
334.275429	2.048303	0.6458
334.278292	1.949102	0.4060
334.278888	2.003621	0.5684
334.278749	2.049535	0.6679
334.282328	2.001695	0.9244
334.282410	2.038804	0.7589
334.284202	1.987896	0.6468
334.286848	1.989785	0.8268
334.286886	2.044032	0.6686
334.288759	1.984793	0.8238
334.292635	1.962309	0.6777
334.293466	2.047541	0.8659
334.294564	1.956247	0.7986
334.294495	1.998390	0.7448
334.297651	1.970703	0.8231
334.301342	1.972525	0.6664
334.301955	2.045379	0.0000
334.304616	1.960688	0.9095
334.303779	2.005522	0.5474
334.306019	1.989495	0.2660
334.307465	2.048286	0.7041
334.308891	1.950830	0.4866
334.311726	2.016283	0.6687
334.314228	1.973461	0.6654
334.316373	1.973581	0.6653
334.318286	2.032387	0.4870
334.320558	1.956577	0.6615
334.321494	2.048127	0.6163
334.322737	1.977115	0.7652
334.324035	1.948087	1.0826
334.210403	1.890511	0.7468
334.213859	1.788100	0.5656
334.212929	1.870874	0.8904
334.216384	1.781883	0.7168
334.215351	1.827579	0.6785
334.220118	1.777831	0.5683
334.220083	1.877489	0.5137
334.227421	1.870009	0.6299
334.229015	1.817955	0.6812
334.232138	1.786680	0.5680
334.231934	1.845288	0.6803
334.236340	1.794992	1.0376
334.233169	1.850262	0.9202
334.235862	1.850317	1.0214
334.237968	1.777914	0.5632
334.237913	1.828900	0.6834
334.240040	1.799811	0.5695
334.239206	1.855637	0.6158
334.241407	1.805749	0.5447
334.241336	1.856758	0.7656
334.244178	1.831404	0.6817
334.242516	1.870966	0.3238
334.244487	1.870962	0.8559
334.245834	1.833246	0.6822
334.247427	1.829681	0.6783
334.248036	1.888793	0.6905
334.249732	1.786088	0.8914
334.250294	1.831116	0.7603
334.249366	1.888032	0.6664
334.252008	1.777570	0.5684
334.252419	1.833512	0.6825
334.252509	1.881280	0.7586
334.253932	1.798077	0.6643
334.254028	1.863282	0.8711
334.256011	1.841511	0.6795
334.258893	1.786375	0.9643
334.258925	1.855312	0.5452
334.261968	1.854414	1.1873
334.262824	1.854779	0.6197
334.264685	1.823283	2.1034
334.267491	1.868573	0.5143
334.270045	1.786449	0.0000
334.269374	1.838216	0.6784
334.269890	1.875804	0.5114
334.272066	1.886735	0.5454
334.274407	1.808070	0.4783
334.273828	1.880584	0.5233
334.275793	1.782212	0.7473
334.277339	1.846247	0.7638
334.280149	1.775166	0.9396
334.279730	1.843884	0.8680
334.285044	1.847184	0.7632
334.285102	1.887167	0.7526
334.286592	1.880849	0.5790
334.288384	1.790687	0.0000
334.289321	1.791072	0.8082
334.288805	1.844392	0.7621
334.289986	1.883139	0.7548
334.291802	1.778818	0.7139
334.291989	1.841351	0.5671
334.293626	1.794371	0.6965
334.293327	1.838857	0.8695
334.294092	1.877852	0.6153
334.295362	1.838034	0.6820
334.297795	1.813750	0.7443
334.297537	1.863834	0.5840
334.299287	1.862240	0.5836
334.302013	1.853258	0.6961
334.305215	1.786849	0.6468
334.305473	1.854614	0.7269
334.308897	1.772538	0.5708
334.308656	1.832068	0.0000
334.310530	1.771395	0.6745
334.310585	1.871246	0.5830
334.311935	1.838861	0.5119
334.314259	1.771732	0.7990
334.314107	1.872389	0.5033
334.324907	1.819815	1.5597
334.360776	1.875649	0.7534
334.362107	1.858576	0.9362
334.364874	1.789174	0.5786
334.366695	1.782836	0.9366
334.366735	1.840261	0.4602
334.370048	1.805301	0.9292
334.371364	1.855629	0.8712
334.375360	1.832056	1.0970
334.375276	1.877981	0.6603
334.376949	1.854111	0.8224
334.377404	1.893960	0.5529
334.379223	1.833353	0.4623
334.379118	1.887898	0.7606
334.380732	1.868313	0.5516
334.381780	1.798929	0.5891
334.381817	1.837731	0.7592
334.384088	1.842187	0.7008
334.385615	1.839634	0.5870
334.387249	1.793496	0.8333
334.386969	1.856980	0.7615
334.396384	1.822466	0.5911
334.397902	1.873521	0.4780
334.400262	1.787910	0.4951
334.401015	1.867606	0.5945
334.402428	1.782255	0.6964
334.404164	1.833368	0.6680
334.406180	1.801145	0.5210
334.406369	1.852236	0.6150
334.408637	1.793391	0.6821
334.408361	1.857969	0.9362
334.409890	1.791012	0.6813
334.412467	1.773395	0.6694
334.413288	1.821851	0.2318
334.413399	1.820622	0.7616
334.416095	1.868464	0.6805
334.417852	1.810378	0.4771
334.417703	1.876464	0.6120
334.421147	1.818899	0.8233
334.421725	1.876993	0.6424
334.422098	1.795588	0.0000
334.423472	1.867476	0.6141
334.428334	1.795158	0.6699
334.431586	1.816995	0.5539
334.431590	1.858174	0.6825
334.432944	1.867074	0.5948
334.436737	1.844029	0.6914
334.438666	1.827801	0.7612
334.440767	1.839585	0.6764
334.441664	1.886562	0.6767
334.443304	1.785208	0.5117
334.444877	1.830842	0.9120
334.443659	1.869700	0.0000
334.444469	1.869675	0.8179
334.446656	1.856686	0.6855
334.447964	1.810821	0.8150
334.448845	1.869410	0.6767
334.451973	1.860657	0.6438
334.455761	1.790488	0.7632
334.455690	1.870223	0.4969
334.457427	1.834108	0.6166
334.459624	1.799961	0.6860
334.458957	1.864252	0.7628
334.461815	1.775261	0.6153
334.463043	1.818227	0.6272
334.462535	1.857508	0.6403
334.464536	1.819791	0.6253
334.465620	1.804479	0.7122
334.468157	1.848409	0.7640
334.470621	1.818385	0.6698
334.471529	1.888391	0.8113
334.472568	1.838104	0.6294
334.474288	1.807187	0.6938
334.474418	1.848257	0.7304
332.819062	1.952851	0.0000
332.819461	1.997516	0.7502
332.820820	2.038827	0.3930
332.822308	1.950716	0.5862
332.822792	2.021811	0.4603
332.824445	1.972532	0.0000
332.823963	2.022773	0.4613
332.827512	1.972620	0.0000
332.826545	2.060844	0.9234
332.829011	1.982862	0.5393
332.830200	2.029639	0.7903
332.832117	2.051134	0.5289
332.835078	1.995761	0.8406
332.839800	2.033733	0.4853
332.844472	2.009464	0.9274
332.842945	2.056172	0.7754
332.846873	1.975926	0.7500
332.846218	2.014474	0.6831
332.848041	2.040451	0.4864
332.850009	2.016564	1.1479
332.849568	2.058851	0.4592
332.852416	2.032593	0.6285
332.856046	2.045561	0.6270
332.857852	2.043417	0.6126
332.860422	1.977655	1.7252
332.859588	2.050903	0.0000
332.862028	1.996820	0.8384
332.861787	2.052284	0.9948
332.863844	2.001905	0.5866
332.863358	2.042971	0.6289
332.865894	1.954160	0.7073
332.864915	2.034453	0.4596
332.867346	2.029944	0.6216
332.868849	2.029031	0.6712
332.872753	2.031893	0.6239
332.876152	1.954875	0.4645
332.875517	2.001997	0.4709
332.877261	2.063654	0.5617
332.878606	2.037003	0.8992
332.880911	1.966423	0.9236
332.881866	2.017106	0.9662
332.880095	2.066428	0.5624
332.882980	2.060535	0.5629
332.884545	1.973062	0.9479
332.885090	2.011081	0.8637
332.884972	2.058425	0.5614
332.888388	2.009378	0.8532
332.889701	1.988731	0.4750
332.890007	2.041305	0.6294
332.892397	1.984597	0.9233
332.892103	2.045656	0.8404
332.894643	1.971582	0.9161
332.893864	2.062962	0.6185
332.898601	1.954741	0.6716
332.897606	1.994894	0.6811
332.899880	1.967254	1.0847
332.900995	1.986717	0.6262
332.904132	1.997131	0.5530
332.904990	2.021974	0.8400
332.907426	1.986713	0.7966
332.906615	2.027507	0.8400
332.910230	1.995375	0.8868
332.911602	2.022472	0.7870
332.912963	2.062867	0.4569
332.917718	2.031398	0.0000
332.920100	1.974036	0.9328
332.921325	1.945782	0.4414
332.921327	1.998997	0.6259
332.922740	1.980931	0.7934
332.925219	2.008929	0.7052
332.927813	1.999877	1.2499
332.929426	2.054556	0.5404
332.931242	1.950045	0.9231
332.931645	2.018670	0.7031
331.127474	1.863382	0.7079
331.130803	1.824537	0.0000
331.133213	1.779911	0.7531
331.136040	1.851266	0.5534
331.137943	1.891898	0.0000
331.140149	1.797281	0.6539
331.139899	1.865679	0.6765
331.141829	1.775638	0.5227
331.144996	1.778197	0.6534
331.143207	1.884038	0.4762
331.146194	1.795597	0.6545
331.148909	1.805881	0.4548
331.151866	1.769963	0.9608
331.150739	1.869981	0.4566
331.153388	1.796002	0.7500
331.154108	1.852810	0.6527
331.153808	1.891652	0.0000
331.157393	1.859952	0.7672
331.158889	1.811242	0.4545
331.161277	1.790825	0.9588
331.160100	1.828379	0.7104
331.160629	1.882016	0.6634
331.164677	1.785681	0.9076
331.163548	1.847226	0.0000
331.169268	1.795475	0.0000
331.170389	1.845708	0.5477
331.173642	1.883975	0.5608
331.178492	1.872073	0.3809
331.181649	1.829895	0.9034
331.184776	1.802088	0.9482
331.183039	1.842082	0.7814
331.187237	1.874385	0.6644
331.188258	1.874429	0.5582
331.192262	1.799347	0.6431
331.191646	1.868907	0.9236
331.193564	1.853838	0.5751
331.195527	1.798942	0.0000
331.202134	1.851178	0.5842
331.203250	1.881105	0.6007
331.205152	1.799287	0.3220
331.207061	1.799490	0.6663
331.209373	1.794545	0.0000
331.208839	1.849525	0.4364
331.211225	1.866637	0.5538
331.212426	1.867018	1.3924
331.215144	1.829341	0.6545
331.216384	1.801379	0.5314
331.221164	1.821482	0.5355
331.225253	1.870945	0.5494
331.226941	1.845663	0.5504
331.228977	1.859478	0.6731
331.231324	1.773466	0.7552
331.230145	1.887353	0.6425
331.233754	1.773283	0.7695
331.233380	1.844526	0.9066
331.235389	1.855255	0.5502
331.237634	1.780213	0.5752
331.239340	1.786896	0.5361
332.670831	2.006553	0.6229
332.673424	1.946650	0.6201
332.674329	1.995391	0.6174
332.674782	2.062201	0.4904
332.675857	1.958429	0.6698
332.677762	1.979520	0.6198
332.678028	2.052576	0.4859
332.679505	2.006862	0.7937
332.679752	2.046363	0.5871
332.681031	1.992571	1.0619
332.682539	1.946699	0.7580
332.686510	1.977332	0.4619
332.689014	1.957956	0.9271
332.689727	2.048489	0.0000
332.691446	2.046557	0.6363
332.692706	2.026111	0.0000
332.693730	1.986990	0.7560
332.695514	1.947483	0.4735
332.697194	1.947346	0.5798
332.698371	2.055467	1.1526
332.702354	1.963585	0.4727
332.702302	2.006831	0.9862
332.704874	1.941666	0.8225
332.703773	1.991360	0.5871
332.704297	2.064515	0.7463
332.707712	1.975945	0.5879
332.708891	2.058814	0.6212
332.710027	1.971187	0.5447
332.710934	2.011383	0.6225
332.710194	2.052200	0.7465
332.712386	2.017686	0.7802
332.713430	1.950212	0.6616
332.715313	2.037419	0.4624
332.716647	1.985599	0.0000
332.716955	2.024058	0.8962
332.718439	2.010619	0.5863
332.721079	1.998581	0.9842
332.721270	2.050578	0.7985
332.722914	2.053901	0.5888
332.725097	1.978372	0.7544
332.726990	1.965197	0.6796
332.728748	2.060351	0.0000
332.730085	2.065994	0.7502
332.731505	2.044212	0.7810
332.732577	1.942873	0.7902
332.733570	1.985927	2.5973
332.733927	2.065634	0.7434
332.736435	1.955734	0.6705
332.736289	1.993909	0.7085
332.736983	1.993733	0.7604
332.738573	1.950362	1.0734
332.742610	1.959162	0.6697
332.742252	2.027305	0.6244
332.744009	1.972968	0.0000
332.744339	2.031422	0.8171
332.745684	1.977378	0.6556
332.746010	2.030897	0.7471
332.747564	2.010726	0.4613
332.748654	1.955255	0.7071
332.750529	1.948042	0.6616
332.750880	2.018567	0.5753
332.750937	2.064576	0.7503
332.751944	1.985971	0.0000
332.753633	1.972749	0.5863
332.754896	2.063997	0.7488
332.756572	1.997754	0.7576
332.758059	1.969888	0.9256
332.759029	2.062225	0.7527
332.761083	1.948011	0.4756
332.760854	2.052586	0.4764
332.764734	1.951950	0.4739
332.764299	2.003596	0.3920
332.766578	1.959463	0.0000
332.766478	2.003402	0.5865
332.768464	2.011834	1.0805
332.769676	1.982903	0.8299
332.770059	2.020247	0.7923
332.770004	2.063780	0.7521
332.771816	1.950365	0.4739
332.771666	2.025699	1.1279
332.774025	1.960767	0.9342
332.775492	1.981836	0.8618
332.775533	2.041255	0.9844
332.776241	1.950811	0.2845
332.778122	1.950768	0.4822
332.777145	2.018562	0.7919
332.779467	1.975794	0.5769
332.779981	2.033447	0.7474
331.533073	1.971693	0.5647
331.535655	1.972115	1.3362
331.534567	2.031076	0.7950
331.538512	1.962814	0.8012
331.540853	2.014249	0.7522
331.540595	2.065132	0.5417
331.543744	1.953647	0.7210
331.543784	2.015551	0.8321
331.550319	1.944147	0.8920
331.550664	2.005662	0.7250
331.550347	2.045799	0.0000
331.553110	1.947173	0.8928
331.553170	2.048040	0.8666
331.555829	2.057022	0.5426
331.559809	1.952538	0.6696
331.559921	2.038376	0.9883
331.561336	1.949655	0.8990
331.560991	2.058367	0.5416
331.562999	1.962217	0.6670
331.562719	2.015293	0.6676
331.564664	1.969659	0.6016
331.568387	2.010413	0.5728
331.576008	2.040671	0.5650
331.578749	1.958479	0.0000
331.581702	1.958256	0.7242
331.585114	1.972918	0.1582
331.585513	2.058168	0.6382
331.588498	2.038557	0.7980
331.591303	2.052632	0.6382
331.595482	1.979487	0.8567
331.597117	2.016352	1.0272
331.599799	1.956442	0.0000
331.600405	1.956204	0.5816
331.599860	2.015432	0.7793
331.598626	2.054255	0.0913
331.600012	2.054105	0.0000
331.601644	1.977669	0.6576
331.602726	2.025163	0.7279
331.604246	2.030963	0.6364
331.605498	2.032017	0.6364
331.608221	1.950793	0.4684
331.607698	2.032558	0.5413
331.611811	1.986428	0.6461
331.613606	1.947951	0.6974
331.615156	1.992056	0.8199
331.613142	2.043124	0.7966
331.616545	2.028248	0.7160
331.617523	2.028298	1.5478
331.621180	2.019013	0.4940
331.622871	1.974899	0.8915
331.622715	2.054169	0.6275
331.626588	1.973991	0.5832
331.626050	2.045052	0.6653
331.628259	1.944469	0.8890
331.627564	2.038925	0.5820
331.630328	1.962526	0.8910
331.629599	2.044452	0.6648
331.631601	1.937855	0.7970
331.631936	2.007854	0.5835
331.633809	1.952947	0.9047
331.636115	2.057172	0.5814
331.638172	1.945774	0.6470
331.638193	2.003053	0.6669
331.638649	2.052515	0.5811
331.640213	1.979878	0.6667
331.641544	1.957409	0.5876
331.642005	2.018909	0.5850
331.646275	2.025695	0.8785
331.390801	1.963843	0.9761
331.391625	2.005787	1.5022
331.390582	2.055044	1.8989
331.393183	1.951537	0.6283
331.395992	1.970353	0.8910
331.395475	2.037428	0.8046
331.397248	1.996251	1.1524
331.400632	1.967410	0.5549
331.400772	2.007842	0.7308
331.401324	2.049701	0.9060
331.402210	1.984321	0.0000
331.404337	1.940103	0.9054
331.403877	1.990575	0.9696
331.404276	2.028122	0.5576
331.406010	1.966854	0.6020
331.407533	1.990871	1.0347
331.409067	1.991498	0.5495
331.411848	1.951338	0.5215
331.417608	1.942120	0.8780
331.418202	1.982445	0.8740
331.420189	2.022810	0.4769
331.419981	2.059916	0.5127
331.422343	1.998334	0.5830
331.423547	2.044682	0.4812
331.427376	1.986685	0.9578
331.427200	2.035852	0.9668
331.428737	2.016958	0.9066
331.430078	1.952704	0.0000
331.430094	2.042328	0.9866
331.431484	1.955685	0.7918
331.431989	2.054595	0.8543
331.433603	2.017249	0.5420
331.435657	1.988358	0.5645
331.435389	2.065194	0.5293
331.438209	1.962024	0.6022
331.441207	2.028459	0.4575
331.442407	1.975718	0.0000
331.442971	2.037499	0.6722
331.444308	2.016502	0.6370
331.444375	2.062349	0.7197
331.447394	2.007079	0.9884
331.449192	1.942174	0.7363
331.449800	2.010999	0.7780
331.449735	2.061393	0.7190
331.451953	1.943215	0.7356
331.452512	2.065203	0.7189
331.453790	1.968399	0.8201
331.453658	2.030795	0.5469
331.456069	1.970366	0.8660
331.455708	2.060373	0.8681
331.458270	1.973425	0.5201
331.461530	1.938762	0.4766
331.460159	2.002438	0.9584
331.461419	2.050213	0.4808
331.463160	1.979271	0.6532
331.463095	2.020596	0.5482
331.465223	1.953926	0.6362
331.465140	2.019572	0.7207
331.467004	2.029003	0.0000
331.468299	1.977160	0.5889
331.471430	1.953402	0.6026
331.471106	2.061159	0.8703
331.472762	1.951024	0.9056
331.474346	2.020345	0.6302
331.476107	1.941029	0.9688
331.475746	1.987985	1.0680
331.478115	1.938240	0.7909
331.480366	2.015017	0.8662
331.481542	1.986180	0.0000
331.483604	1.939906	0.9668
331.483418	2.021028	0.5526
331.485933	1.990585	0.3644
331.486091	2.056575	0.4774
331.489052	1.960228	0.9054
331.492363	1.938608	0.4765
