# VIPERS Database
# File    : w1_spec_radec.txt.gz
# Date    : 2013-02-28 10:40
# Table   : W1_PHOT correlated with W1_SPECTRO_V3_0
# Columns : 3
# Rows    : 25030
# SQL     : SELECT W1_PHOT.alpha, W1_PHOT.delta, W1_SPECTRO_V3_0.zspec 
#           FROM W1_PHOT INNER JOIN W1_SPECTRO_V3_0 USING (num) WHERE (
#           W1_SPECTRO_V3_0.zflg >= 2)
# W1_PHOT.alpha	W1_PHOT.delta	W1_SPECTRO_V3_0.zspec
# DOUBLE	DOUBLE	FLOAT
# deg	deg	
30.481906	-5.140309	0.7210
30.481287	-5.085683	1.1831
30.486643	-5.192925	0.0000
30.487087	-5.109464	0.2534
30.488503	-5.083943	0.8045
30.490339	-5.152529	0.4937
30.491273	-5.093173	0.7275
30.492562	-5.142945	1.0291
30.492432	-5.083875	0.7005
30.494171	-5.162109	0.5123
30.494556	-5.120018	0.7646
30.496263	-5.140137	0.8323
30.497833	-5.143805	0.7725
30.501343	-5.149204	1.0032
30.500410	-5.104774	1.3845
30.503438	-5.187485	0.1696
30.503165	-5.089616	1.1840
30.505111	-5.193493	0.6452
30.505041	-5.095630	0.6422
30.509110	-5.198141	0.5929
30.509297	-5.151815	0.6353
30.510421	-5.138990	0.8989
30.510852	-5.096553	0.7394
30.514192	-5.141162	0.9301
30.517837	-5.161297	0.5100
30.517315	-5.090880	0.6212
30.519782	-5.171785	0.5679
30.521438	-5.161673	0.7640
30.520753	-5.090251	0.7281
30.523327	-5.189843	1.0874
30.525238	-5.177529	0.9247
30.524503	-5.111379	0.5541
30.526458	-5.097323	0.6456
30.527952	-5.170116	0.5223
30.528352	-5.114502	0.7742
30.536296	-5.147747	0.8920
30.538589	-5.183694	0.8140
30.539841	-5.102223	0.7639
30.440708	-5.081490	0.8610
34.763937	-4.794152	1.0829
34.766236	-4.794889	0.4935
34.767829	-4.803811	0.8880
34.770864	-4.830781	1.1231
34.773328	-4.778050	0.0000
34.775358	-4.898938	1.0548
34.775093	-4.830272	0.9003
34.775271	-4.779966	0.8512
34.780183	-4.822164	0.7615
34.785276	-4.896317	0.9177
34.784953	-4.781491	0.8513
34.787019	-4.882922	0.6027
34.786198	-4.779077	0.8494
34.789437	-4.887352	1.1754
34.789230	-4.820638	0.6622
34.792379	-4.883362	0.8233
34.791967	-4.829860	0.8889
34.792057	-4.783838	0.7472
34.793946	-4.845110	0.7061
34.797159	-4.834511	0.5054
34.799320	-4.890798	0.8359
34.801528	-4.842546	1.5650
34.803319	-4.896573	0.9210
34.802992	-4.817378	0.5000
34.804545	-4.883043	0.7762
34.805123	-4.779418	0.7592
34.807916	-4.895783	0.9189
34.806709	-4.796480	0.5133
34.809114	-4.860425	0.8916
34.810493	-4.875924	0.4288
34.811657	-4.893808	0.4325
34.812080	-4.801791	1.0529
34.814071	-4.866301	0.6941
34.813718	-4.823604	0.7604
34.813984	-4.778108	0.5996
34.816133	-4.862102	0.8901
34.815793	-4.820081	0.7942
34.817451	-4.859493	0.6953
34.822597	-4.874492	0.7816
34.824635	-4.857328	0.4546
34.829512	-4.878899	1.3301
34.828360	-4.794727	0.6306
34.831105	-4.866702	0.8993
34.830636	-4.822472	0.7927
34.832288	-4.883798	0.9006
34.834189	-4.893527	0.8274
34.835081	-4.830150	0.4721
34.836771	-4.875004	0.8273
34.836477	-4.799068	0.7460
34.838799	-4.885035	0.8706
34.838972	-4.810448	1.0025
34.840996	-4.832566	0.7562
34.845924	-4.868729	1.0020
34.845035	-4.830864	1.1233
34.844997	-4.789956	0.6512
34.847193	-4.861676	0.6322
34.849223	-4.869486	1.4049
34.851015	-4.889723	0.9177
34.850201	-4.798897	0.7577
34.852336	-4.845780	0.9006
34.853693	-4.861891	0.7452
34.855673	-4.867211	1.3971
34.857586	-4.851233	0.6229
34.857782	-4.807486	0.7733
34.859492	-4.860610	0.9186
34.859217	-4.798959	0.7452
34.864579	-4.871881	0.8537
34.866474	-4.883062	0.3078
34.866264	-4.779789	0.8760
34.867753	-4.834676	0.9536
34.869608	-4.887488	0.9186
34.869088	-4.844711	0.9626
34.869818	-4.803481	0.4336
34.872163	-4.837756	1.0255
34.871525	-4.787502	1.0536
34.874143	-4.892001	1.0534
34.873635	-4.795046	1.0057
34.875244	-4.823398	0.9038
34.877419	-4.875632	0.5198
34.876974	-4.814661	0.7867
34.616665	-4.899871	0.7046
34.618581	-4.898596	0.5027
34.620876	-4.888836	0.5697
34.622300	-4.791570	0.5687
34.624224	-4.795521	2.0431
34.625675	-4.831682	0.9479
34.629310	-4.790932	0.9328
34.630871	-4.810433	0.7088
34.633601	-4.888618	0.8686
34.632617	-4.845276	0.5014
34.633007	-4.794746	0.6025
34.635638	-4.854614	0.8884
34.635311	-4.814143	0.5133
34.638110	-4.776656	0.8804
34.639772	-4.891367	0.8763
34.639279	-4.849030	0.6494
34.639232	-4.806184	0.7577
34.641913	-4.796951	0.6967
34.643225	-4.888737	0.7470
34.643032	-4.847138	0.4717
34.645732	-4.890063	0.2704
34.647171	-4.878088	0.6492
34.647529	-4.828050	0.6508
34.650326	-4.789995	1.0776
34.652606	-4.890514	0.5066
34.651801	-4.845084	0.5556
34.654023	-4.836089	0.6463
34.656644	-4.893941	0.5065
34.655758	-4.779090	0.8445
34.662540	-4.812759	0.6484
34.663561	-4.887283	0.6492
34.663740	-4.846935	0.4710
34.667559	-4.831183	0.8468
34.667552	-4.781891	0.4448
34.670268	-4.901693	0.3436
34.671549	-4.897082	0.4912
34.672353	-4.846694	0.5480
34.674190	-4.864788	0.7494
34.674527	-4.805077	0.9754
34.677390	-4.874170	0.4573
34.678294	-4.813197	0.8471
34.680034	-4.853209	0.5114
34.680106	-4.788620	0.8444
34.682286	-4.821416	0.5858
34.681795	-4.784267	0.8451
34.683767	-4.806941	0.5705
34.684956	-4.838259	0.5491
34.686478	-4.857243	0.5558
34.686544	-4.806763	0.6510
34.688541	-4.830793	0.5711
34.688919	-4.785634	0.6270
34.694775	-4.877028	0.8165
34.694688	-4.782154	0.5446
34.698093	-4.791677	0.6190
34.699953	-4.890813	0.7582
34.701829	-4.882394	0.5856
34.704495	-4.796801	1.0828
34.705853	-4.892283	0.5710
34.707006	-4.843508	0.7056
34.707302	-4.804672	0.8342
34.708531	-4.894598	0.4898
34.708824	-4.822539	1.0191
34.710025	-4.856319	0.7750
34.714324	-4.882111	0.4884
34.713378	-4.839603	0.8423
34.718309	-4.871832	0.9623
34.719299	-4.794609	0.9379
34.721021	-4.863848	0.5710
34.721453	-4.808387	0.6639
34.723196	-4.829091	1.0564
34.725176	-4.849032	0.9624
34.614348	-5.042317	0.9657
34.614946	-4.985759	0.7072
34.614561	-4.948002	0.7082
34.616227	-5.034128	0.9506
34.617736	-5.046212	1.0427
34.617793	-4.972344	0.4517
34.619836	-5.044556	0.8714
34.619742	-4.948952	0.7072
34.621431	-5.029057	0.5106
34.622775	-4.966899	0.7749
34.623940	-4.953046	0.7065
34.626172	-5.072404	0.5351
34.625687	-5.008564	0.8480
34.626243	-4.971044	0.0000
34.627562	-5.034075	0.7136
34.627467	-4.985534	0.8720
34.629351	-5.049023	0.5106
34.629014	-4.991332	0.8758
34.631925	-5.038875	0.7102
34.632499	-4.972567	0.0000
34.635032	-5.047292	0.6010
34.634123	-5.003858	0.6201
34.634989	-4.955949	0.6992
34.636660	-5.041851	0.7066
34.636453	-4.992078	0.5051
34.638001	-5.060355	0.6447
34.639636	-5.017692	0.8153
34.642075	-5.051534	0.7986
34.641200	-4.994882	0.8772
34.643207	-5.035452	0.5318
34.642992	-4.968197	0.6495
34.645102	-5.028010	0.8690
34.645099	-4.971213	0.5887
34.647051	-5.060050	0.7780
34.647450	-5.016195	0.7706
34.646572	-4.973110	0.5152
34.649746	-5.054080	0.8717
34.649329	-5.008970	0.6451
34.649499	-4.969612	0.5565
34.652557	-5.031991	0.9612
34.651418	-4.993676	0.6209
34.654731	-5.064481	1.1341
34.654095	-5.000009	0.6011
34.653678	-4.958796	0.5143
34.656586	-5.061570	0.5158
34.656574	-4.991562	0.5121
34.655790	-4.951455	0.5149
34.658876	-5.056770	0.5181
34.658432	-5.011875	0.9297
34.660313	-5.054949	0.5155
34.659803	-4.952843	0.5142
34.661794	-5.062299	0.5538
34.662625	-5.003586	0.5891
34.665801	-5.068805	0.6259
34.664952	-5.016134	0.5152
34.663906	-4.964740	0.6495
34.666964	-5.002518	0.9540
34.668305	-4.986921	0.5121
34.669668	-5.062138	0.6249
34.672372	-5.059377	0.5022
34.672581	-4.975995	0.5080
34.674169	-5.024698	0.3248
34.674170	-4.984315	0.0889
34.678709	-5.070134	0.6516
34.677720	-5.026161	0.8371
34.678508	-4.954630	0.5178
34.679990	-5.068684	0.5071
34.680389	-5.001565	0.4279
34.680380	-4.961825	0.6939
34.682493	-5.067342	0.6518
34.681925	-5.024363	0.5893
34.683709	-4.996076	0.2547
34.685343	-5.042099	0.5847
34.686790	-4.974138	0.2554
34.691046	-5.073138	0.5036
34.690476	-5.025243	0.7104
34.691384	-4.956802	0.6261
34.693545	-4.952910	0.3114
34.696453	-4.998660	0.6430
34.698955	-5.053262	0.3048
34.703051	-5.073312	0.4527
34.703014	-5.030553	0.7072
34.704619	-5.038302	1.0453
34.704101	-4.992715	0.5141
34.706248	-4.991727	0.5124
34.707834	-5.056632	0.3461
34.708307	-4.980423	0.2904
34.710134	-5.032641	0.1019
34.709654	-4.994316	0.5113
34.712301	-4.984789	0.5139
34.713691	-4.990202	0.5134
34.714301	-4.952798	0.6022
34.715779	-5.059326	0.5212
34.715648	-4.978380	0.0860
34.722027	-5.048067	0.5016
34.721874	-4.977952	0.5706
34.723271	-5.009292	0.3609
34.764092	-5.064658	0.5582
34.764106	-4.982405	0.8896
34.765491	-5.054260	0.8673
34.767612	-4.994207	0.6954
34.770993	-5.050343	0.8693
34.770217	-4.952896	0.4896
34.776166	-4.997314	0.5600
34.775327	-4.953430	0.7896
34.779134	-5.027105	0.7679
34.777803	-4.983865	0.5158
34.780639	-5.026740	0.7681
34.782289	-5.061829	0.6496
34.781881	-5.002543	0.7698
34.783773	-5.012720	0.7687
34.785508	-5.015620	0.8720
34.785596	-4.972134	1.1878
34.787048	-5.071756	0.5526
34.789138	-4.959264	0.4896
34.790739	-5.064286	1.6527
34.791284	-4.972873	0.8748
34.792596	-4.969564	0.8713
34.793530	-5.065747	0.7528
34.794578	-5.021947	0.6274
34.796345	-4.969686	0.4430
34.797392	-5.056277	0.7687
34.797852	-5.013586	0.0000
34.805188	-4.955488	0.7704
34.806307	-5.055959	0.6405
34.809569	-5.025041	0.9275
34.809035	-4.973144	1.0909
34.811507	-4.988954	0.6955
34.813009	-5.050249	0.6960
34.813102	-4.993427	0.9218
34.814108	-5.063690	0.8736
34.814826	-4.962370	0.5144
34.816472	-5.071062	0.8294
34.818670	-5.021018	0.6962
34.820280	-5.019438	0.5055
34.821583	-5.025024	0.5062
34.823718	-4.948898	0.6503
34.824525	-5.072613	0.8741
34.827114	-4.958807	0.5150
34.828445	-4.962615	0.6677
34.829877	-4.986594	0.4720
34.831744	-5.042088	0.8934
34.831699	-5.003262	0.8762
34.833368	-5.036859	0.6682
34.833645	-4.974096	0.5134
34.834877	-5.029049	0.7682
34.835968	-5.073798	0.8966
34.840874	-5.073223	0.8934
34.843164	-5.063902	0.8946
34.842991	-4.987266	0.5852
34.845068	-5.070119	0.7541
34.844722	-5.008657	0.5134
34.847378	-5.041873	0.6262
34.849187	-5.059766	0.6390
34.850407	-5.014246	1.1250
34.852934	-4.991923	1.4233
34.854032	-5.027028	0.6400
34.855939	-5.004859	0.6417
34.861843	-5.071203	0.9382
34.868507	-5.036524	0.4216
34.870594	-5.046473	0.8961
34.872059	-4.987395	0.7063
34.873584	-5.034048	0.7166
34.873636	-4.975390	0.7905
34.876842	-5.004195	0.0000
32.445117	-4.864893	0.4362
32.445056	-4.793346	0.8277
32.447319	-4.897159	0.6135
32.446586	-4.807738	0.6679
32.448547	-4.850219	0.5345
32.448258	-4.784236	1.7417
32.449139	-4.784082	0.8371
32.451032	-4.809144	0.6678
32.453043	-4.898486	1.3418
32.455573	-4.845005	1.0424
32.457017	-4.856643	0.5328
32.457456	-4.794587	0.4651
32.459844	-4.886346	0.8845
32.459682	-4.834580	0.8930
32.461565	-4.886849	0.7053
32.461225	-4.833785	0.8944
32.462256	-4.834007	0.5284
32.462575	-4.785340	0.6545
32.466102	-4.854928	0.8474
32.466396	-4.782319	0.5002
32.467769	-4.865678	0.5860
32.469261	-4.878841	0.9892
32.471567	-4.850834	0.5323
32.471619	-4.790593	0.5424
32.473703	-4.881835	0.7299
32.473358	-4.833954	0.4848
32.475804	-4.833926	0.6740
32.477747	-4.867826	0.9224
32.478509	-4.798978	0.8751
32.481588	-4.899262	0.5283
32.481086	-4.856800	0.5313
32.482861	-4.849600	0.5333
32.483695	-4.802197	0.8262
32.485391	-4.837886	0.6380
32.486721	-4.873786	0.8921
32.487631	-4.834235	0.5214
32.487215	-4.778095	0.8259
32.489434	-4.890573	0.5078
32.490271	-4.852212	0.6570
32.495418	-4.883663	0.9629
32.496008	-4.825921	1.0578
32.497552	-4.823675	1.0580
32.499300	-4.848977	0.6008
32.501719	-4.874946	0.5876
32.501872	-4.813128	0.4377
32.503534	-4.889943	0.7542
32.504427	-4.840125	1.7670
32.504438	-4.777024	1.2200
32.506372	-4.898365	0.8248
32.507400	-4.780966	0.8295
32.510902	-4.796874	0.6323
32.517812	-4.881112	0.6003
32.516731	-4.827769	0.6482
32.519222	-4.821825	0.5466
32.521018	-4.859298	0.5876
32.520927	-4.787968	0.5022
32.522284	-4.838458	0.8925
32.524704	-4.874602	0.5894
32.525874	-4.875486	0.5902
32.529043	-4.880440	1.0376
32.530174	-4.899376	0.0000
32.533817	-4.899359	0.0000
32.531252	-4.781150	0.5030
32.535560	-4.873982	0.1393
32.535259	-4.789624	0.5341
32.537374	-4.849442	1.2294
32.537484	-4.806754	0.5888
32.538741	-4.859035	0.8270
32.539032	-4.794835	0.5460
32.540758	-4.892927	0.7139
32.540760	-4.834884	0.5056
32.542503	-4.886091	0.6131
32.544153	-4.889380	0.6140
32.543941	-4.839107	0.6005
32.547032	-4.894251	0.9164
32.548672	-4.879154	0.7140
32.552077	-4.888104	0.5188
32.551856	-4.794937	0.7568
32.553743	-4.852339	0.5187
32.553663	-4.801709	0.9082
32.555104	-4.868605	0.9826
32.555196	-4.819686	0.6004
30.638066	-4.814178	0.6236
30.641593	-4.866335	0.7797
30.643183	-4.877961	0.4318
30.644126	-4.835915	0.5478
30.644431	-4.790395	0.8812
30.647041	-4.887064	0.4369
30.646948	-4.806679	0.6603
30.651042	-4.869963	0.6051
30.653660	-4.884611	0.5084
30.653209	-4.843915	0.6528
30.656456	-4.817901	0.8874
30.658775	-4.787748	0.6298
30.660437	-4.877230	0.5462
30.660744	-4.823943	0.5077
30.661394	-4.780133	0.9744
30.663040	-4.833567	0.6599
30.665820	-4.873447	0.6196
30.666725	-4.826136	0.8870
30.668560	-4.887436	0.6184
30.667887	-4.817796	0.8892
30.670941	-4.873498	0.5770
30.670722	-4.817728	0.7031
30.672963	-4.865821	0.5716
30.672750	-4.813663	0.9602
30.675418	-4.895279	0.7005
30.676467	-4.875069	1.0434
30.681437	-4.785489	0.8588
30.683191	-4.841453	0.7724
30.684354	-4.836141	0.8885
30.686221	-4.877352	0.6220
30.687731	-4.839383	0.6225
30.690831	-4.893063	1.2041
30.691807	-4.792621	0.7032
30.695072	-4.802681	0.6670
30.698528	-4.867830	1.0425
30.697993	-4.802853	0.9634
30.700409	-4.780152	0.7033
30.702047	-4.797386	0.3932
30.703505	-4.777673	0.4323
30.706669	-4.850612	0.8615
30.706843	-4.797305	0.6474
30.708217	-4.813525	0.9874
30.709441	-4.864578	0.5722
30.709818	-4.821045	0.7096
30.715357	-4.849545	0.6834
30.715939	-4.811218	0.5914
30.718402	-4.856071	0.5747
30.720000	-4.875645	0.8449
30.719949	-4.811940	0.9608
30.722488	-4.861127	0.0000
30.721068	-4.801138	0.6597
30.723654	-4.849683	1.1067
30.725032	-4.809544	0.7030
30.726731	-4.832924	0.7595
30.728402	-4.834389	1.1060
30.730452	-4.841013	0.5587
30.731855	-4.880885	0.4086
30.733012	-4.834721	0.8620
30.736554	-4.831388	0.5706
30.738625	-4.867670	0.5703
30.739368	-4.813897	0.7250
30.744374	-4.867402	0.8605
30.744655	-4.787813	0.4342
30.489888	-4.850639	0.6550
30.490924	-4.804559	1.0618
30.491694	-4.887916	0.7623
30.492835	-4.848319	0.7737
30.493992	-4.848727	0.7747
30.497097	-4.867755	0.8641
30.503071	-4.861562	0.8624
30.503248	-4.816685	0.9642
30.504641	-4.864100	0.8181
30.505522	-4.799607	0.8620
30.506750	-4.858264	0.8631
30.507561	-4.783990	0.6086
30.508704	-4.849276	1.2317
30.510284	-4.860627	0.6452
30.513044	-4.839863	0.7664
30.515489	-4.897600	0.4562
30.516950	-4.834929	0.8632
30.518548	-4.790342	0.6570
30.519521	-4.885913	0.8176
30.520425	-4.834693	0.4420
30.522661	-4.902463	0.5499
30.523900	-4.839956	0.7639
30.525408	-4.800150	0.6298
30.526366	-4.841707	0.8344
30.526759	-4.799283	1.0557
30.528392	-4.808617	0.6523
30.529591	-4.865612	1.8973
30.530523	-4.804712	0.6465
30.532214	-4.856286	1.2117
30.532182	-4.801273	0.7731
30.534294	-4.878479	1.0740
30.533724	-4.799615	0.6445
30.538750	-4.862772	0.6476
30.538413	-4.797342	0.6437
30.540781	-4.841756	0.7660
30.548362	-4.815826	0.5811
30.551461	-4.880567	0.8170
30.551755	-4.803412	0.9352
30.556196	-4.878145	0.0000
30.558450	-4.865799	0.7364
30.561504	-4.809508	1.2248
30.563006	-4.894861	1.0743
30.565365	-4.793327	0.6848
30.568109	-4.867636	1.0729
30.567668	-4.820900	0.7667
30.569432	-4.886128	0.8182
30.572231	-4.897986	1.2036
30.571385	-4.812490	0.8896
30.574227	-4.867334	0.8338
30.575194	-4.811723	0.7623
30.576502	-4.841342	0.9629
30.577194	-4.785186	0.9127
30.579385	-4.817800	0.9164
30.580543	-4.889373	0.5602
30.583213	-4.901663	0.6434
30.582850	-4.864331	0.7027
30.583544	-4.808803	0.9630
30.586001	-4.784021	1.0119
30.589139	-4.899204	0.6988
30.589639	-4.782418	1.0118
30.590294	-4.901291	0.6974
30.590920	-4.837075	0.4360
30.592603	-4.842579	0.7036
30.593336	-4.780979	0.7127
30.594571	-4.798508	0.8202
30.596320	-4.898672	1.1435
30.595617	-4.851704	0.8637
30.596057	-4.809550	0.7683
30.488534	-5.025925	0.9423
30.490627	-5.008597	0.7649
30.493919	-5.051317	0.7192
30.493035	-4.947367	0.7333
30.499257	-5.072850	0.8149
30.500521	-5.065014	0.8164
30.501136	-5.023664	0.7085
30.500702	-4.964170	0.6559
30.503698	-5.051220	0.8944
30.503197	-5.007296	0.4122
30.503971	-4.964428	0.6444
30.507931	-5.037057	1.0730
30.507888	-4.991220	0.5130
30.509931	-5.016352	0.7650
30.509348	-4.949346	0.6557
30.512715	-5.031382	0.8251
30.513489	-4.955587	0.7109
30.515371	-4.989573	0.7624
30.517159	-5.071152	0.7641
30.517002	-4.981370	0.8464
30.523026	-5.046820	0.7073
30.523114	-4.962270	0.7658
30.526127	-5.069906	0.7281
30.527877	-5.072421	0.7259
30.527443	-4.955884	0.6865
30.529204	-4.956478	0.7816
30.530596	-5.021705	0.7177
30.533619	-5.068137	0.7301
30.533361	-5.007703	0.8571
30.532358	-4.961716	0.6469
30.535247	-5.067567	1.0834
30.537921	-5.063938	0.7268
30.538363	-5.017620	0.7174
30.541076	-4.976112	0.5107
30.544575	-5.065083	0.7271
30.544586	-4.958915	0.8267
30.545875	-4.976473	0.4569
30.547721	-5.016446	1.2800
30.548238	-4.978613	0.6970
30.551053	-5.071239	0.9015
30.550071	-5.013089	0.6870
30.552367	-5.059362	0.8993
30.554208	-5.061243	0.8994
30.559336	-5.047973	0.9240
30.562121	-4.953799	0.8346
30.564816	-5.064018	0.5550
30.569054	-5.045137	0.3908
30.571628	-5.073293	0.8276
30.573049	-5.057660	0.8251
30.574884	-5.037888	0.5479
30.579955	-5.065684	0.8142
30.586305	-5.018131	0.6720
30.585618	-4.975670	0.8606
30.587957	-5.039469	0.5082
30.588498	-4.962361	0.7151
30.590725	-5.064338	1.0282
30.590679	-5.019701	0.8247
30.593296	-4.993629	0.8424
30.635064	-5.065232	0.5736
30.636526	-4.982029	0.3188
30.639865	-5.056987	0.6488
30.644552	-5.051396	0.8270
30.643013	-5.007148	0.8151
30.646289	-5.036058	0.7259
30.647369	-4.967571	0.5221
30.648641	-4.987252	0.4325
30.651246	-5.058833	0.0000
30.651482	-5.018471	0.4411
30.652907	-4.987242	0.8136
30.654787	-4.969081	0.8282
30.656728	-4.996839	0.6470
30.658027	-4.989827	0.8055
30.660077	-5.015403	0.6446
30.659698	-4.963931	0.4401
30.662269	-5.038137	0.9798
30.664435	-5.011922	0.4409
30.666337	-4.980192	0.7805
30.669162	-5.028814	0.5426
30.668313	-4.989846	0.8064
30.670826	-5.017925	0.8253
30.670606	-4.973930	0.6455
30.675026	-5.048200	0.8034
30.676327	-5.026619	0.5012
30.677919	-4.992944	0.6459
30.679055	-5.059661	0.8430
30.679130	-5.017512	1.0159
30.679245	-4.978104	0.6424
30.680278	-5.070076	0.7248
30.680782	-4.997879	0.6840
30.682297	-5.031790	0.6493
30.683733	-5.066464	0.6505
30.684221	-4.964650	0.6208
30.687142	-5.071622	0.6160
30.686243	-5.022512	0.6168
30.691712	-5.036912	1.0594
30.696245	-5.067226	1.0606
30.697844	-5.071363	0.5721
30.699170	-5.064708	0.8300
30.699596	-4.967822	0.6491
30.702560	-5.037390	0.8304
30.704331	-5.070259	2.1457
30.705620	-5.053479	0.5709
30.706749	-4.957366	0.7726
30.708166	-4.980262	0.6465
30.709523	-5.003375	0.6500
30.709527	-4.965612	1.0640
30.711786	-5.009987	0.8059
30.714703	-4.964725	0.5089
30.716151	-5.010221	0.6172
30.716388	-4.951196	0.5658
30.719997	-5.032455	0.5466
30.719992	-4.962193	0.6432
30.721743	-5.068488	0.6478
30.722158	-5.022671	0.5466
30.721998	-4.973829	0.5095
30.723620	-5.019337	0.5454
30.724711	-5.064782	0.5214
30.726248	-5.011623	0.5107
30.726357	-4.962432	0.5098
30.728248	-5.019565	0.5141
30.727955	-4.965357	0.8072
30.729449	-5.072935	0.6822
30.730032	-4.979173	0.5117
30.731426	-4.954097	0.4424
30.734037	-5.022138	0.5087
30.735623	-5.008329	0.6487
30.735479	-4.958346	1.0144
30.738729	-5.069141	0.9047
30.739314	-4.983829	0.5063
30.741124	-4.993044	0.5082
30.740686	-4.953507	0.7796
30.742394	-5.039046	0.8120
32.293031	-4.875245	0.7524
32.293535	-4.802695	0.7171
32.295955	-4.876771	1.0916
32.297096	-4.878808	0.7520
32.298898	-4.845902	0.9905
32.300560	-4.839359	0.7844
32.303333	-4.872521	0.6739
32.302432	-4.824041	0.7159
32.304583	-4.877050	0.9904
32.305505	-4.815747	0.8513
32.306792	-4.817453	0.8528
32.310598	-4.827071	0.6551
32.313276	-4.867074	0.5196
32.313491	-4.792895	0.8367
32.315187	-4.811346	0.6669
32.316895	-4.869038	0.5204
32.317494	-4.793066	0.5018
32.320166	-4.899102	0.7353
32.320395	-4.854980	0.0000
32.321961	-4.843383	0.5996
32.323973	-4.885283	0.5761
32.324478	-4.813826	0.8374
32.325855	-4.859127	0.5396
32.326148	-4.790249	0.6856
32.327808	-4.801796	0.6337
32.329664	-4.825705	0.7639
32.331413	-4.865631	0.7884
32.332033	-4.818307	0.5408
32.333321	-4.861349	0.5533
32.334668	-4.862214	0.6731
32.337876	-4.892050	0.6619
32.338609	-4.850576	0.0000
32.342705	-4.896686	0.6234
32.342856	-4.832692	0.7863
32.344984	-4.780502	0.7959
32.347509	-4.888822	0.6064
32.347351	-4.824129	0.7859
32.349268	-4.868813	1.1094
32.350758	-4.852010	0.7130
32.355498	-4.865005	0.6034
32.355386	-4.813991	0.7864
32.356614	-4.884933	0.3889
32.357529	-4.815555	0.7856
32.359549	-4.816995	0.5894
32.360682	-4.899622	0.6689
32.361151	-4.851555	0.6111
32.363210	-4.887143	0.6084
32.363741	-4.830030	0.7308
32.365609	-4.815118	0.5953
32.366829	-4.865050	0.5908
32.369061	-4.897689	0.5076
32.368516	-4.852512	0.6102
32.370664	-4.887522	0.6965
32.371220	-4.826746	0.7295
32.370849	-4.778532	0.6361
32.376098	-4.897489	0.7531
32.376754	-4.816550	0.5939
32.379344	-4.895021	0.5948
32.379419	-4.817840	0.4294
32.381013	-4.843979	1.0475
32.382369	-4.779835	1.0398
32.383358	-4.880558	0.5957
32.385088	-4.825993	1.2846
32.386245	-4.898510	0.4671
32.386362	-4.838665	0.6941
32.387493	-4.896389	0.7910
32.387979	-4.813702	1.1323
32.388923	-4.901344	1.0669
32.389620	-4.856114	0.4420
32.390238	-4.793237	0.5412
32.392660	-4.900421	0.0000
32.393181	-4.835411	0.7296
32.393156	-4.784987	0.7292
32.394757	-4.889376	0.6666
32.395525	-4.851708	0.9033
32.395890	-4.803731	0.5437
32.397348	-4.894663	0.4673
32.396971	-4.814301	0.5336
32.398738	-4.900845	0.8668
32.399139	-4.856609	0.6514
32.400716	-4.890273	0.5396
32.401164	-4.853045	0.6504
32.400834	-4.799689	0.6015
32.402315	-4.863292	0.5406
34.505804	-4.891063	0.8425
34.506265	-4.828430	0.5709
34.507422	-4.864833	0.5195
34.507370	-4.821935	0.5707
34.510343	-4.787714	0.5958
34.512389	-4.849147	0.8045
34.512277	-4.808603	0.6541
34.513684	-4.837273	0.6587
34.513488	-4.793864	0.5707
34.515973	-4.864207	0.4921
34.515783	-4.817843	0.6684
34.518112	-4.786296	0.7172
34.519589	-4.900089	0.5406
34.519930	-4.826086	1.1576
34.522341	-4.778822	0.7176
34.524135	-4.826726	0.5315
34.525297	-4.814543	0.6968
34.528216	-4.780348	0.8604
34.531778	-4.800563	0.6324
34.533955	-4.861868	0.4303
34.533721	-4.793194	0.8834
34.535939	-4.898542	2.3074
34.535506	-4.841559	0.3914
34.537706	-4.797220	2.2037
34.540860	-4.896994	0.5714
34.541187	-4.855603	1.0046
34.540311	-4.782150	0.8276
34.542906	-4.836670	1.0478
34.543021	-4.797358	0.6671
34.544660	-4.871750	0.6426
34.544497	-4.796696	0.6514
34.551057	-4.883328	0.8382
34.551305	-4.785056	1.1556
34.555591	-4.875183	0.7548
34.556185	-4.822137	0.4333
34.558121	-4.878102	1.4441
34.559993	-4.821351	0.5160
34.562320	-4.820905	0.7579
34.563217	-4.779299	0.6666
34.566370	-4.862679	0.5557
34.565901	-4.819317	0.8392
34.567864	-4.860350	1.0823
34.568296	-4.819988	0.7197
34.567989	-4.776464	0.8697
34.570621	-4.870338	1.3443
34.570252	-4.828128	0.5564
34.572176	-4.863998	1.1080
34.572367	-4.779171	0.8470
34.575462	-4.810380	1.0055
34.577933	-4.795506	0.8834
34.580139	-4.826307	0.7064
34.583421	-4.882847	0.5557
34.582683	-4.827681	0.7786
34.583263	-4.782397	0.6442
34.585697	-4.890173	0.7560
34.585198	-4.850077	0.5136
34.585777	-4.810815	0.6492
34.587379	-4.804837	0.5715
34.588736	-4.888821	0.6197
34.590783	-4.838375	1.0796
34.590517	-4.783140	0.6510
34.592163	-4.831315	1.0013
34.596667	-4.887209	0.6252
34.596201	-4.806708	0.7570
34.599456	-4.886405	1.1253
34.599058	-4.841291	0.8277
34.598610	-4.776185	0.8682
34.602442	-4.884211	0.8904
34.604751	-4.853098	1.0959
34.604025	-4.777134	0.7554
34.606924	-4.884044	0.6277
34.606045	-4.811252	0.5166
